三台, 12.706539186028184, 1, 0, 1
りちゅ, 12.706539186028184, 1, 0, 1
富士急, 12.706539186028184, 1, 0, 1
滿, 12.706539186028184, 1, 0, 1
石亀, 12.706539186028184, 1, 0, 1
ジンジンパーリナイ, 12.706539186028184, 1, 0, 1
ライム, 11.706539186028184, 1, 1, 2
マグナム, 11.706539186028184, 1, 1, 2
聖人, 11.706539186028184, 1, 1, 2
大輔, 11.706539186028184, 1, 1, 2
見舞い, 11.706539186028184, 1, 1, 2
次男, 11.706539186028184, 1, 1, 2
兒, 11.121576685307028, 1, 2, 3
金森赤レンガ倉庫, 11.121576685307028, 1, 2, 3
R指定, 11.121576685307028, 1, 2, 3
長男, 10.706539186028184, 1, 3, 4
チェキ, 10.384611091140822, 1, 4, 5
ツーリング, 10.121576685307028, 1, 5, 6
モミジ, 10.121576685307028, 1, 5, 6
セーコマ, 10.121576685307028, 1, 5, 6
うなる, 9.89918426397058, 1, 6, 7
ゆうすけ, 9.89918426397058, 1, 6, 7
北広島, 9.89918426397058, 1, 6, 7
8人, 9.706539186028184, 1, 7, 8
柊, 9.706539186028184, 1, 7, 8
私服, 9.706539186028184, 1, 7, 8
たか, 9.536614184585872, 1, 8, 9
龍馬, 9.247107567390888, 1, 10, 11
お返し, 9.121576685307028, 1, 11, 12
関西, 9.121576685307028, 1, 11, 12
整理, 8.89918426397058, 1, 13, 14
午前, 8.89918426397058, 1, 13, 14
牡蠣, 8.619076344777845, 1, 16, 17
海鮮, 8.458611672584599, 1, 18, 19
葉, 8.247107567390888, 1, 21, 22
候補, 8.247107567390888, 1, 21, 22
黒い, 8.247107567390888, 1, 21, 22
北広島市, 8.182977229971172, 1, 22, 23
以来, 8.121576685307028, 1, 23, 24
そん, 8.006099467887093, 1, 25, 26
火曜日, 7.951651683864715, 1, 26, 27
残す, 7.848558190900612, 1, 28, 29
あったかい, 7.752342875641308, 1, 30, 31
全て, 7.736912835071704, 2, 46, 48
下がる, 7.662145066669731, 1, 32, 33
ふなっしー, 7.3142217632494235, 1, 41, 42
おじさん, 7.182977229971171, 1, 45, 46
満足, 7.006099467887092, 1, 51, 52
熱, 6.925179472503524, 1, 54, 55
皆, 6.752342875641308, 1, 61, 62
沢山, 6.662145066669731, 1, 65, 66
周り, 6.516714627148167, 1, 72, 73
テンション, 6.4211369671659355, 1, 77, 78
寂しい, 6.366689183143559, 1, 80, 81
親, 6.33149975468126, 1, 82, 83
頼む, 6.263595690179455, 1, 86, 87
かう, 6.230805755061787, 1, 88, 89
ゆっくり, 6.182977229971171, 1, 91, 92
上がる, 6.167380374920152, 1, 92, 93
以外, 6.136683577697236, 1, 94, 95
お土産, 6.13163034997095, 2, 142, 144
いろいろ, 6.121576685307027, 1, 95, 96
水, 6.091829341912976, 1, 97, 98
たち, 6.006099467887092, 1, 103, 104
遊び, 6.006099467887092, 1, 103, 104
部活, 5.992293668362061, 1, 104, 105
なまる, 5.925179472503524, 1, 109, 110
温泉, 5.848558190900612, 1, 115, 116
まくる, 5.8117214227202405, 1, 118, 119
いきる, 5.78767594875359, 1, 120, 121
風呂, 5.717854499256018, 1, 126, 127
本当, 5.695311930604929, 1, 128, 129
先輩, 5.68417137299973, 1, 129, 130
多分, 5.662145066669731, 1, 131, 132
三, 5.619076344777844, 1, 135, 136
大変, 5.587598113304677, 1, 138, 139
男, 5.556792066523502, 1, 141, 142
走る, 5.50686684119182, 1, 146, 147
行ける, 5.487370665566022, 1, 148, 149
会える, 5.458611672584598, 1, 151, 152
たくさん, 5.384611091140822, 1, 159, 160
電話, 5.357811031797106, 1, 162, 163
君, 5.305659749746, 1, 168, 169
名前, 5.263595690179455, 1, 173, 174
こい, 5.238933635945187, 1, 176, 177
笑う, 5.236219251248151, 2, 265, 267
はやい, 5.206693298944979, 1, 180, 181
ゆう, 5.136683577697236, 1, 189, 190
魔羅, 5.106626343841056, 1, 193, 194
聞く, 5.057882009989638, 2, 300, 302
久しぶり, 4.971829565802346, 1, 212, 213
つける, 4.9186366266367525, 1, 220, 221
話, 4.8117214227202405, 1, 237, 238
幸せ, 4.734995632077412, 1, 250, 251
つく, 4.651256750526994, 1, 265, 266
遊ぶ, 4.640449995570411, 1, 267, 268
うち, 4.531613503527505, 1, 288, 289
とき, 4.511782331605936, 1, 292, 293
事, 4.444444340658005, 1, 306, 307
やめる, 4.380109698905881, 1, 320, 321
大丈夫, 4.3142217632494235, 1, 335, 336
